================================================================================
     Mem Size       Disk Size        Size/Evt      MissZip/Mem  items  (X) Container Name (X=Tree|Branch)
       1.184 kb        0.377 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a4TTemnojcalibFS
       1.154 kb        0.377 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a4tcemjesFS
       1.184 kb        0.377 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a4tcemnojcalibPS
       1.184 kb        0.377 kb        0.038 kb        0.000       10  (B) TrigMissingETContainer_p3_HLT_TrigMissingETContainer_T2MissingET
       1.131 kb        0.378 kb        0.038 kb        0.000       10  (B) xAOD::MissingETAssociationMap_v1_METAssoc_AntiKt4EMTopo
       1.079 kb        0.378 kb        0.038 kb        0.000       10  (B) xAOD::ElectronAuxContainer_v3_ElectronsAuxDyn.Tight
       1.145 kb        0.378 kb        0.038 kb        0.000       10  (B) xAOD::MuonAuxContainer_v2_MuonsAuxDyn.ptconeCorrBitset
       1.145 kb        0.378 kb        0.038 kb        0.000       10  (B) xAOD::MuonAuxContainer_v2_MuonsAuxDyn.etconeCorrBitset
       1.170 kb        0.379 kb        0.038 kb        0.000       10  (B) RecoTimingObj_p1_RAWtoESD_mems
       1.137 kb        0.379 kb        0.038 kb        0.000       10  (B) xAOD::MissingETAssociationMap_v1_METAssoc_AntiKt4EMPFlow
       1.193 kb        0.379 kb        0.038 kb        0.000       10  (B) xAOD::EventShape_v1_NeutralParticleFlowIsoCentralEventShape
       1.193 kb        0.379 kb        0.038 kb        0.000       10  (B) xAOD::EventShape_v1_NeutralParticleFlowIsoForwardEventShape
       1.189 kb        0.379 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a10TTemnojcalibFS
       1.189 kb        0.379 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a10tcemnojcalibPS
       1.189 kb        0.379 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a4TThadnojcalibFS
       1.189 kb        0.379 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a4tclcwnojcalibPS
       1.189 kb        0.379 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::TrackParticle_v1>_ExtrapolatedStauTrackParticles
       1.091 kb        0.379 kb        0.038 kb        0.000       10  (B) xAOD::ElectronAuxContainer_v3_ElectronsAuxDyn.LHTight
       1.160 kb        0.380 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::BTagVertex_v1>_BTagging_AntiKt10LCTopoJFVtx
       1.160 kb        0.380 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::Muon_v1>_HLT_xAOD__MuonContainer_MuonEFInfo
       1.160 kb        0.380 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a4tclcwjesFS
       1.166 kb        0.380 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::TrackParticle_v1>_CombinedMuonTrackParticles
       1.091 kb        0.380 kb        0.038 kb        0.000       10  (B) xAOD::ElectronAuxContainer_v3_ElectronsAuxDyn.LHLoose
       1.131 kb        0.381 kb        0.038 kb        0.000       10  (B) xAOD::MissingETAssociationMap_v1_METAssoc_AntiKt4LCTopo
       1.195 kb        0.381 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::EmTauRoI_v2>_HLT_xAOD__EmTauRoIContainer_L1TopoEM
       1.195 kb        0.381 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a10TThadnojcalibFS
       1.195 kb        0.381 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_HLT_xAOD__JetContainer_a10tclcwnojcalibPS
       1.195 kb        0.381 kb        0.038 kb        0.000       10  (B) DataVector<xAOD::MuonRoI_v1>_HLT_xAOD__MuonRoIContainer_L1TopoMuon
       1.079 kb        0.381 kb        0.038 kb        0.000       10  (B) xAOD::ElectronAuxContainer_v3_ElectronsAuxDyn.Loose
       1.097 kb        0.381 kb        0.038 kb        0.000       10  (B) xAOD::ElectronAuxContainer_v3_ElectronsAuxDyn.LHMedium
